timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746872292.8692732,2,4,31139,2828406,0,35238,3200508,0
1746872292.8692732,2,4294967294,0,0,0,0,0,0
1746872932.1736457,2,1,4584,544309,0,5194,551319,0
1746872932.1736457,2,2,4936,567842,0,5047,541160,0
1746872932.1736457,2,3,4855,551817,0,5180,552076,0
1746872932.1736457,2,4,4654,547994,0,5164,549658,0
1746872932.1736457,2,4294967294,0,0,0,0,0,0
1746872952.7007241,2,1,9642,1015778,0,10965,1265587,0
1746872952.7007241,2,2,10474,1082074,0,10668,1252391,0
1746872952.7007241,2,3,10013,1040382,0,10775,1267684,0
1746872952.7007241,2,4,9843,1029915,0,10913,1263852,0
1746872952.7007241,2,4294967294,0,0,0,0,0,0
1746872963.0605674,2,1,14726,1620481,0,16732,1902704,0
1746872963.0605674,2,2,16002,1696114,0,16340,1869751,0
1746872963.0605674,2,3,15265,1637701,0,16407,1880608,0
1746872963.0605674,2,4,14978,1630964,0,16622,1893955,0
1746872963.0605674,2,4294967294,0,0,0,0,0,0
1746885829.1713085,2,1,718,77953,0,802,87439,0
1746885829.1713085,2,2,740,79183,0,798,87416,0
1746885829.1713085,2,3,729,78515,0,794,86502,0
1746885829.1713085,2,4,714,76899,0,812,88353,0
1746885829.1713085,2,4294967294,0,0,0,0,0,0
1746885856.2166572,2,1,5597,606138,0,6353,683749,0
1746885856.2166572,2,2,5848,627766,0,6242,674277,0
1746885856.2166572,2,3,5692,613474,0,6308,680643,0
1746885856.2166572,2,4,5720,613524,0,6311,680987,0
1746885856.2166572,2,4294967294,0,0,0,0,0,0
1746885874.6191595,2,1,10457,1127602,0,11833,1274417,0
1746885874.6191595,2,2,10973,1169790,0,11654,1257782,0
1746885874.6191595,2,3,10693,1143363,0,11771,1268784,0
1746885874.6191595,2,4,10722,1143714,0,11764,1269430,0
1746885874.6191595,2,4294967294,0,0,0,0,0,0
1746885884.6202972,2,1,15414,1667630,0,17460,1876847,0
1746885884.6202972,2,2,16108,1724762,0,17195,1853258,0
1746885884.6202972,2,3,15689,1684690,0,17364,1869193,0
1746885884.6202972,2,4,15707,1681790,0,17340,1869573,0
1746885884.6202972,2,4294967294,0,0,0,0,0,0
1746885894.8533561,2,1,20425,2211537,0,23144,2488883,0
1746885894.8533561,2,2,21201,2275561,0,22827,2463331,0
1746885894.8533561,2,3,20743,2227055,0,22991,2477663,0
1746885894.8533561,2,4,20778,2227246,0,22975,2480967,0
1746885894.8533561,2,4294967294,0,0,0,0,0,0
1746885905.310868,2,1,25411,2727185,0,28787,3080465,0
1746885905.310868,2,2,26435,2812780,0,28371,3047753,0
